t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
30420,87,0,0,0,0,M,s,0,0
30440,79,0,0,0,0,M,s,0,0
30460,81,0,0,0,0,M,s,0,0
30480,83,0,0,0,0,M,s,0,0
30500,76,0,0,0,0,M,s,0,0
30520,87,0,0,0,0,M,s,0,0
30540,79,0,0,0,0,M,s,0,0
30560,81,0,0,0,0,M,s,0,0
30580,82,0,0,0,0,M,s,0,0
30600,76,0,0,0,0,M,s,0,0
30620,87,0,0,0,0,M,s,0,0
30640,79,0,0,0,0,M,s,0,0
30660,82,0,0,0,0,M,s,0,0
30680,82,0,0,0,0,M,s,0,0
30700,76,0,0,0,0,M,s,0,0
30720,87,0,0,0,0,M,s,0,0
30740,78,0,0,0,0,M,s,0,0
30760,82,0,0,0,0,M,s,0,0
30780,82,0,0,0,0,M,s,0,0
30800,76,0,0,0,0,M,s,0,0
30820,86,0,0,0,0,M,s,0,0
30840,78,0,0,0,0,M,s,0,0
30860,83,0,0,0,0,M,s,0,0
30880,81,0,0,0,0,M,s,0,0
30900,76,0,0,0,0,M,s,0,0
30920,86,0,0,0,0,M,s,0,0
30940,78,0,0,0,0,M,s,0,0
30960,84,0,0,0,0,M,s,0,0
30980,81,0,0,0,0,M,s,0,0
31000,77,0,0,0,0,M,s,0,0
31020,86,0,0,0,0,M,s,0,0
31040,78,0,0,0,0,M,s,0,0
31060,84,0,0,0,0,M,s,0,0
31080,81,0,0,0,0,M,s,0,0
31100,77,0,0,0,0,M,s,0,0
31120,85,0,0,0,0,M,s,0,0
31140,77,0,0,0,0,M,s,0,0
31160,85,0,0,0,0,M,s,0,0
31180,80,0,0,0,0,M,s,0,0
31200,77,0,0,0,0,M,s,0,0
31220,85,0,0,0,0,M,s,0,0
31240,77,0,0,0,0,M,s,0,0
31260,85,0,0,0,0,M,s,0,0
31280,80,0,0,0,0,M,s,0,0
31300,78,0,0,0,0,M,s,0,0
31320,84,0,0,0,0,M,s,0,0
31340,77,0,0,0,0,M,s,0,0
31360,85,0,0,0,0,M,s,0,0
31380,80,0,0,0,0,M,s,0,0
31400,78,0,0,0,0,M,s,0,0
31420,84,0,0,0,0,M,s,0,0
31440,77,0,0,0,0,M,s,0,0
31460,86,0,0,0,0,M,s,0,0
31480,80,0,0,0,0,M,s,0,0
31500,79,0,0,0,0,M,s,0,0
31520,84,0,0,0,0,M,s,0,0
31540,77,0,0,0,0,M,s,0,0
31560,86,0,0,0,0,M,s,0,0
31580,79,0,0,0,0,M,s,0,0
31600,80,0,0,0,0,M,s,0,0
31620,83,0,0,0,0,M,s,0,0
31640,76,0,0,0,0,M,s,0,0
31660,87,0,0,0,0,M,s,0,0
31680,79,0,0,0,0,M,s,0,0
